trackName,artistName,external_urls,spotify_id,album,popularity,duration_ms,track_number,album_artwork,artists_involved,genre,release_date,genres
Not Just On Christmas,Ariana Grande,https://open.spotify.com/track/6JJ4W13A4Q5yeK4g6OROmg,6JJ4W13A4Q5yeK4g6OROmg,Christmas & Chill,59.0,122760.0,4.0,https://i.scdn.co/image/ab67616d0000b273bb915a166d2d2a97a2015a7b,['Ariana Grande'],,2015-12-18,['pop']
imperfect for you - acoustic,Ariana Grande,https://open.spotify.com/track/0blfewz7XXrjsZd5WnHwgE,0blfewz7XXrjsZd5WnHwgE,eternal sunshine (slightly deluxe),51.0,183133.0,15.0,https://i.scdn.co/image/ab67616d0000b273bd3de668e4784d791c4ab695,['Ariana Grande'],,2024-03-11,['pop']
my hair,Ariana Grande,https://open.spotify.com/track/6u7gmPOz7pzzaeR9xSBpsR,6u7gmPOz7pzzaeR9xSBpsR,Positions,58.0,158436.0,8.0,https://i.scdn.co/image/ab67616d0000b2735ef878a782c987d38d82b605,['Ariana Grande'],,2020-10-30,['pop']
everytime,Ariana Grande,https://open.spotify.com/track/0WdR2AyLW1Drd3OUdwezM0,0WdR2AyLW1Drd3OUdwezM0,Sweetener,71.0,172106.0,8.0,https://i.scdn.co/image/ab67616d0000b273c3af0c2355c24ed7023cd394,['Ariana Grande'],,2018-08-17,['pop']
blazed (feat. Pharrell Williams),Ariana Grande,https://open.spotify.com/track/4mLkiFppf8Xvem6BSY34qw,4mLkiFppf8Xvem6BSY34qw,Sweetener,53.0,196360.0,2.0,https://i.scdn.co/image/ab67616d0000b273c3af0c2355c24ed7023cd394,"['Ariana Grande', 'Pharrell Williams']",,2018-08-17,"['dance pop', 'pop']"
Moonlight,Ariana Grande,https://open.spotify.com/track/1qcJdr8TYuGjFhjRoYNC3e,1qcJdr8TYuGjFhjRoYNC3e,Dangerous Woman,59.0,202360.0,1.0,https://i.scdn.co/image/ab67616d0000b2732e651648db439a9b5995e065,['Ariana Grande'],,2016-05-20,['pop']
Love Me Harder,Ariana Grande,https://open.spotify.com/track/5J4ZkQpzMUFojo1CtAZYpn,5J4ZkQpzMUFojo1CtAZYpn,My Everything (Deluxe),78.0,236133.0,9.0,https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa,"['Ariana Grande', 'The Weeknd']",,2014-08-22,"['canadian contemporary r&b', 'canadian pop', 'pop']"
true story - a cappella,Ariana Grande,https://open.spotify.com/track/4RSoXPyBHKolShYA6FhvfP,4RSoXPyBHKolShYA6FhvfP,eternal sunshine (slightly deluxe),45.0,162087.0,16.0,https://i.scdn.co/image/ab67616d0000b273bd3de668e4784d791c4ab695,['Ariana Grande'],,2024-03-11,['pop']
god is a woman - live,Ariana Grande,https://open.spotify.com/track/67kQ3UW7saqCFqB54BVKKI,67kQ3UW7saqCFqB54BVKKI,k bye for now (swt live),46.0,213068.0,2.0,https://i.scdn.co/image/ab67616d0000b273d0f561d8bb164349dccbfde4,['Ariana Grande'],,2019-12-23,['pop']
successful,Ariana Grande,https://open.spotify.com/track/5YeHLHDdQ4nKHk81XFWhCU,5YeHLHDdQ4nKHk81XFWhCU,Sweetener,62.0,227386.0,7.0,https://i.scdn.co/image/ab67616d0000b273c3af0c2355c24ed7023cd394,['Ariana Grande'],,2018-08-17,['pop']
supernatural,Ariana Grande,https://open.spotify.com/track/142PiXzA84lmEw2RstFHFa,142PiXzA84lmEw2RstFHFa,eternal sunshine,73.0,163381.0,6.0,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4,['Ariana Grande'],,2024-03-08,['pop']
Cadillac Song,Ariana Grande,https://open.spotify.com/track/2zTMXQaRhL8Kx7Uxr0Mdf9,2zTMXQaRhL8Kx7Uxr0Mdf9,My Everything (Tenth Anniversary Edition),48.0,172452.0,16.0,https://i.scdn.co/image/ab67616d0000b2730fdf1dcbc3e34ed740e12710,['Ariana Grande'],,2024-08-22,['pop']
My Everything,Ariana Grande,https://open.spotify.com/track/4eumFsTnduH3zRfaASoAPs,4eumFsTnduH3zRfaASoAPs,My Everything (Deluxe),63.0,168520.0,12.0,https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa,['Ariana Grande'],,2014-08-22,['pop']
ghostin,Ariana Grande,https://open.spotify.com/track/2vdBo4ALPYbHRUPKgtE5iC,2vdBo4ALPYbHRUPKgtE5iC,"thank u, next",66.0,271466.0,8.0,https://i.scdn.co/image/ab67616d0000b27356ac7b86e090f307e218e9c8,['Ariana Grande'],,2019-02-08,['pop']
Thinking Bout You,Ariana Grande,https://open.spotify.com/track/28tmK8wkE9y1UHdBKLd0nA,28tmK8wkE9y1UHdBKLd0nA,Dangerous Woman,55.0,200386.0,15.0,https://i.scdn.co/image/ab67616d0000b2732e651648db439a9b5995e065,['Ariana Grande'],,2016-05-20,['pop']
true story,Ariana Grande,https://open.spotify.com/track/14kyXBpg91RVq8bNRDS1q2,14kyXBpg91RVq8bNRDS1q2,eternal sunshine,68.0,163278.0,7.0,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4,['Ariana Grande'],,2024-03-08,['pop']
34+35,Ariana Grande,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,6Im9k8u9iIzKMrmV7BWtlF,Positions,74.0,173710.0,2.0,https://i.scdn.co/image/ab67616d0000b2735ef878a782c987d38d82b605,['Ariana Grande'],,2020-10-30,['pop']
love me harder - live,Ariana Grande,https://open.spotify.com/track/6Q4JJnjX00q8O10OliHhjS,6Q4JJnjX00q8O10OliHhjS,k bye for now (swt live),41.0,83784.0,11.0,https://i.scdn.co/image/ab67616d0000b273d0f561d8bb164349dccbfde4,['Ariana Grande'],,2019-12-23,['pop']
R.E.M,Ariana Grande,https://open.spotify.com/track/1xWH8zYtDeS9mW1JJG23VZ,1xWH8zYtDeS9mW1JJG23VZ,Sweetener,62.0,245666.0,4.0,https://i.scdn.co/image/ab67616d0000b273c3af0c2355c24ed7023cd394,['Ariana Grande'],,2018-08-17,['pop']
Last Christmas,Ariana Grande,https://open.spotify.com/track/5xDrO9DEDJGUQGfyoHvgDJ,5xDrO9DEDJGUQGfyoHvgDJ,Christmas Kisses,78.0,203653.0,1.0,https://i.scdn.co/image/ab67616d0000b2730c053ee476f7ce576369241e,['Ariana Grande'],,2013-01-01,['pop']
i wish i hated you,Ariana Grande,https://open.spotify.com/track/5cQX9BexkPIEESTZijJhXg,5cQX9BexkPIEESTZijJhXg,eternal sunshine,69.0,153633.0,11.0,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4,['Ariana Grande'],,2024-03-08,['pop']
Snow In California,Ariana Grande,https://open.spotify.com/track/6Uc4EHr3ktYmLfLDY7LifJ,6Uc4EHr3ktYmLfLDY7LifJ,Christmas Kisses,63.0,206373.0,3.0,https://i.scdn.co/image/ab67616d0000b2730c053ee476f7ce576369241e,['Ariana Grande'],,2013-01-01,['pop']
Break Your Heart Right Back,Ariana Grande,https://open.spotify.com/track/0HGcQDbRen8luCnwH53sNl,0HGcQDbRen8luCnwH53sNl,My Everything (Deluxe),53.0,253386.0,8.0,https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa,"['Ariana Grande', 'Childish Gambino']",,2014-08-22,"['atl hip hop', 'hip hop', 'pop', 'rap']"
into you - live,Ariana Grande,https://open.spotify.com/track/6rvHjRpnRhzQVeu8I5CqHp,6rvHjRpnRhzQVeu8I5CqHp,k bye for now (swt live),41.0,179231.0,27.0,https://i.scdn.co/image/ab67616d0000b273d0f561d8bb164349dccbfde4,['Ariana Grande'],,2019-12-23,['pop']
Sometimes,Ariana Grande,https://open.spotify.com/track/7IqSduDsieo2epoqA97NxC,7IqSduDsieo2epoqA97NxC,Dangerous Woman,53.0,226666.0,10.0,https://i.scdn.co/image/ab67616d0000b2732e651648db439a9b5995e065,['Ariana Grande'],,2016-05-20,['pop']
Best Mistake,Ariana Grande,https://open.spotify.com/track/70yhaHLp9STtzI2Kzba6Tr,70yhaHLp9STtzI2Kzba6Tr,My Everything (Deluxe),63.0,233733.0,6.0,https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa,"['Ariana Grande', 'Big Sean']",,2014-08-22,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']"
goodnight n go - live,Ariana Grande,https://open.spotify.com/track/0ao5xnzWNAt0dZFF6v4Sct,0ao5xnzWNAt0dZFF6v4Sct,k bye for now (swt live),41.0,188787.0,22.0,https://i.scdn.co/image/ab67616d0000b273d0f561d8bb164349dccbfde4,['Ariana Grande'],,2019-12-23,['pop']
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",Ariana Grande,https://open.spotify.com/track/2sQH02O2HBCPJCztBrCWNa,2sQH02O2HBCPJCztBrCWNa,Positions (Deluxe),62.0,182437.0,17.0,https://i.scdn.co/image/ab67616d0000b2739508fb7ca2eedc0d98b9139f,"['Ariana Grande', 'Doja Cat', 'Megan Thee Stallion']",,2021-02-19,"['dance pop', 'houston rap', 'pop', 'rap', 'trap queen']"
successful - live,Ariana Grande,https://open.spotify.com/track/7bfnkOya2SV8LLTsYmRQJR,7bfnkOya2SV8LLTsYmRQJR,k bye for now (swt live),40.0,125631.0,8.0,https://i.scdn.co/image/ab67616d0000b273d0f561d8bb164349dccbfde4,['Ariana Grande'],,2019-12-23,['pop']
"yes, and?",Ariana Grande,https://open.spotify.com/track/5D34wRmbFS29AjtTOP2QJe,5D34wRmbFS29AjtTOP2QJe,eternal sunshine,75.0,214994.0,9.0,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4,['Ariana Grande'],,2024-03-08,['pop']
don't wanna break up again,Ariana Grande,https://open.spotify.com/track/0o3ua5ufFK7nfRzbDUNoGA,0o3ua5ufFK7nfRzbDUNoGA,eternal sunshine,71.0,174006.0,3.0,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4,['Ariana Grande'],,2024-03-08,['pop']
True Love,Ariana Grande,https://open.spotify.com/track/4NRF1B6kriUmtXflcVmed7,4NRF1B6kriUmtXflcVmed7,Christmas & Chill,60.0,166253.0,5.0,https://i.scdn.co/image/ab67616d0000b273bb915a166d2d2a97a2015a7b,['Ariana Grande'],,2015-12-18,['pop']
goodnight n go,Ariana Grande,https://open.spotify.com/track/14kYOiFVPb7E7NfFbqhdln,14kYOiFVPb7E7NfFbqhdln,Sweetener,66.0,189506.0,13.0,https://i.scdn.co/image/ab67616d0000b273c3af0c2355c24ed7023cd394,['Ariana Grande'],,2018-08-17,['pop']
Put Your Hearts Up,Ariana Grande,https://open.spotify.com/track/1Rp8zCRpkHyEDqaUczfMZA,1Rp8zCRpkHyEDqaUczfMZA,Put Your Hearts Up,46.0,210200.0,1.0,https://i.scdn.co/image/ab67616d0000b273680c74559b2b66c8b484b84b,['Ariana Grande'],,2011-01-01,['pop']
fake smile - live,Ariana Grande,https://open.spotify.com/track/5BYts42mYfuullBbELoaEV,5BYts42mYfuullBbELoaEV,k bye for now (swt live),40.0,205586.0,14.0,https://i.scdn.co/image/ab67616d0000b273d0f561d8bb164349dccbfde4,['Ariana Grande'],,2019-12-23,['pop']
Bad To You (with Normani & Nicki Minaj),Ariana Grande,https://open.spotify.com/track/7vJS1DPc3FzBtqBs8n3mW5,7vJS1DPc3FzBtqBs8n3mW5,Charlie's Angels (Original Motion Picture Soundtrack),48.0,171840.0,2.0,https://i.scdn.co/image/ab67616d0000b273c891137d2513ecd496e9152e,"['Ariana Grande', 'Normani', 'Nicki Minaj']",,2019-11-01,"['hip pop', 'pop', 'queens hip hop', 'r&b', 'rap']"
boyfriend (with Social House),Ariana Grande,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t,0Ryd8975WihbObpp5cPW1t,boyfriend,76.0,186106.0,1.0,https://i.scdn.co/image/ab67616d0000b2732ca010dcf3863a07611d8b4f,"['Ariana Grande', 'Social House']",,2019-08-02,['pop']
Step On Up,Ariana Grande,https://open.spotify.com/track/3K1y89UHuAEZbpiSPbtAae,3K1y89UHuAEZbpiSPbtAae,Dangerous Woman,56.0,180853.0,16.0,https://i.scdn.co/image/ab67616d0000b2732e651648db439a9b5995e065,['Ariana Grande'],,2016-05-20,['pop']
raindrops (an angel cried) - live,Ariana Grande,https://open.spotify.com/track/5SyCD1ic378B4rYWhDmuvo,5SyCD1ic378B4rYWhDmuvo,k bye for now (swt live),41.0,43251.0,1.0,https://i.scdn.co/image/ab67616d0000b273d0f561d8bb164349dccbfde4,['Ariana Grande'],,2019-12-23,['pop']
MONOPOLY (with Victoria Monét),Ariana Grande,https://open.spotify.com/track/6tsOcBnaKgzK22yEiqRh8P,6tsOcBnaKgzK22yEiqRh8P,MONOPOLY,58.0,158586.0,1.0,https://i.scdn.co/image/ab67616d0000b2737eff60e72e37142e98e986f3,"['Ariana Grande', 'Victoria Monét']",,2019-04-01,"['alternative r&b', 'pop', 'r&b']"
Saturn Returns Interlude,Ariana Grande,https://open.spotify.com/track/13jRSCLoWbCoU1XEdJRbgn,13jRSCLoWbCoU1XEdJRbgn,eternal sunshine,63.0,42166.0,4.0,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4,['Ariana Grande'],,2024-03-08,['pop']
I Don't Care,Ariana Grande,https://open.spotify.com/track/7xagQoIf776ukUlgH4TyyB,7xagQoIf776ukUlgH4TyyB,Dangerous Woman,50.0,178026.0,11.0,https://i.scdn.co/image/ab67616d0000b2732e651648db439a9b5995e065,['Ariana Grande'],,2016-05-20,['pop']
eternal sunshine - live version,Ariana Grande,https://open.spotify.com/track/4SbTZNOYhRMHdlwGA2QQfq,4SbTZNOYhRMHdlwGA2QQfq,eternal sunshine (slightly deluxe and also live),57.0,206327.0,20.0,https://i.scdn.co/image/ab67616d0000b2730497121c2a34a6a1cb885e97,['Ariana Grande'],,2024-10-01,['pop']
Knew Better / Forever Boy,Ariana Grande,https://open.spotify.com/track/1ywoy5kdf2LsG2019ClGjm,1ywoy5kdf2LsG2019ClGjm,Dangerous Woman,53.0,299213.0,14.0,https://i.scdn.co/image/ab67616d0000b2732e651648db439a9b5995e065,['Ariana Grande'],,2016-05-20,['pop']
How I Look On You,Ariana Grande,https://open.spotify.com/track/4mDLApzbhjNSutiW2EOakg,4mDLApzbhjNSutiW2EOakg,Charlie's Angels (Original Motion Picture Soundtrack),51.0,174426.0,8.0,https://i.scdn.co/image/ab67616d0000b273c891137d2513ecd496e9152e,['Ariana Grande'],,2019-11-01,['pop']
eternal sunshine,Ariana Grande,https://open.spotify.com/track/3RwWW7KeVhHGayYJgUL5eZ,3RwWW7KeVhHGayYJgUL5eZ,eternal sunshine,74.0,210200.0,5.0,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4,['Ariana Grande'],,2024-03-08,['pop']
Baby I - Live from London,Ariana Grande,https://open.spotify.com/track/58aPrOUl9wFOoaBOgrWoBc,58aPrOUl9wFOoaBOgrWoBc,Yours Truly (Tenth Anniversary Edition),45.0,197304.0,16.0,https://i.scdn.co/image/ab67616d0000b273db6ed492fdc27def8f979263,['Ariana Grande'],,2023-08-25,['pop']
pov,Ariana Grande,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33,3UoULw70kMsiVXxW0L3A33,Positions,72.0,201882.0,14.0,https://i.scdn.co/image/ab67616d0000b2735ef878a782c987d38d82b605,['Ariana Grande'],,2020-10-30,['pop']
Just A Little Bit Of Your Heart,Ariana Grande,https://open.spotify.com/track/5lvnGiTAH9BVlJLHc0DXZz,5lvnGiTAH9BVlJLHc0DXZz,My Everything (Deluxe),59.0,232586.0,10.0,https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa,['Ariana Grande'],,2014-08-22,['pop']
Honeymoon Avenue - Live from London,Ariana Grande,https://open.spotify.com/track/1ucNmUIwlCSNjla3a1qpfL,1ucNmUIwlCSNjla3a1qpfL,Yours Truly (Tenth Anniversary Edition),49.0,295544.0,14.0,https://i.scdn.co/image/ab67616d0000b273db6ed492fdc27def8f979263,['Ariana Grande'],,2023-08-25,['pop']
off the table (with The Weeknd),Ariana Grande,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD,7E1jVNoWuemqUryI4FxsVD,Positions,61.0,239949.0,5.0,https://i.scdn.co/image/ab67616d0000b2735ef878a782c987d38d82b605,"['Ariana Grande', 'The Weeknd']",,2020-10-30,"['canadian contemporary r&b', 'canadian pop', 'pop']"
One Last Time,Ariana Grande,https://open.spotify.com/track/7xoUc6faLbCqZO6fQEYprd,7xoUc6faLbCqZO6fQEYprd,My Everything (Deluxe),82.0,197266.0,3.0,https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa,['Ariana Grande'],,2014-08-22,['pop']
the light is coming (feat. Nicki Minaj),Ariana Grande,https://open.spotify.com/track/0sdbFOyfgAhAhWq8DpzkaW,0sdbFOyfgAhAhWq8DpzkaW,Sweetener,57.0,228373.0,3.0,https://i.scdn.co/image/ab67616d0000b273c3af0c2355c24ed7023cd394,"['Ariana Grande', 'Nicki Minaj']",,2018-08-17,"['hip pop', 'pop', 'queens hip hop', 'rap']"
Lovin' It,Ariana Grande,https://open.spotify.com/track/7EpKfPAURnG9OCVer0S30N,7EpKfPAURnG9OCVer0S30N,Yours Truly,40.0,180693.0,5.0,https://i.scdn.co/image/ab67616d0000b2734bb9f35da9ff34b1e2314d8e,['Ariana Grande'],,2013-01-01,['pop']
we can’t be friends (wait for your love) - live version,Ariana Grande,https://open.spotify.com/track/5ozhji2Nka62WG9XnjcKvN,5ozhji2Nka62WG9XnjcKvN,eternal sunshine (slightly deluxe and also live),57.0,204069.0,23.0,https://i.scdn.co/image/ab67616d0000b2730497121c2a34a6a1cb885e97,['Ariana Grande'],,2024-10-01,['pop']
motive (with Doja Cat),Ariana Grande,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT,5GkQIP5mWPi4KZLLXeuFTT,Positions,71.0,167989.0,3.0,https://i.scdn.co/image/ab67616d0000b2735ef878a782c987d38d82b605,"['Ariana Grande', 'Doja Cat']",,2020-10-30,"['dance pop', 'pop']"
intro (end of the world) - live version,Ariana Grande,https://open.spotify.com/track/1AVcvrXkUdtukUYN4307oC,1AVcvrXkUdtukUYN4307oC,eternal sunshine (slightly deluxe and also live),58.0,102710.0,18.0,https://i.scdn.co/image/ab67616d0000b2730497121c2a34a6a1cb885e97,['Ariana Grande'],,2024-10-01,['pop']
right there - live,Ariana Grande,https://open.spotify.com/track/5J9jzskSfbSF7sTCWyoF93,5J9jzskSfbSF7sTCWyoF93,Yours Truly (Tenth Anniversary Edition),43.0,196927.0,18.0,https://i.scdn.co/image/ab67616d0000b273db6ed492fdc27def8f979263,"['Ariana Grande', 'Big Sean']",,2023-08-25,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']"
we can't be friends (wait for your love),Ariana Grande,https://open.spotify.com/track/51ZQ1vr10ffzbwIjDCwqm4,51ZQ1vr10ffzbwIjDCwqm4,eternal sunshine,86.0,228639.0,10.0,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4,['Ariana Grande'],,2024-03-08,['pop']
don’t wanna break up again - live version,Ariana Grande,https://open.spotify.com/track/6y5A3vRHBYWRsZHN6eWrng,6y5A3vRHBYWRsZHN6eWrng,eternal sunshine (slightly deluxe and also live),56.0,174251.0,19.0,https://i.scdn.co/image/ab67616d0000b2730497121c2a34a6a1cb885e97,['Ariana Grande'],,2024-10-01,['pop']
"the boy is mine (with Brandy, Monica) – Remix a cappella",Ariana Grande,https://open.spotify.com/track/4fhgyMV93wxidvHTGFTuIN,4fhgyMV93wxidvHTGFTuIN,the boy is mine,33.0,212076.0,5.0,https://i.scdn.co/image/ab67616d0000b2730f41d138987a79efce0f884c,"['Ariana Grande', 'Brandy', 'Monica']",,2024-07-19,"['contemporary r&b', 'dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
Be My Baby,Ariana Grande,https://open.spotify.com/track/0fonaf88IEDQM309zmU80L,0fonaf88IEDQM309zmU80L,My Everything (Deluxe),63.0,217053.0,7.0,https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa,"['Ariana Grande', 'Cashmere Cat']",,2014-08-22,"['downtempo', 'electropop', 'pop', 'shiver pop']"
Let Me Love You,Ariana Grande,https://open.spotify.com/track/49vZduMPCMnDDrl1WBxUDk,49vZduMPCMnDDrl1WBxUDk,Dangerous Woman,63.0,223853.0,6.0,https://i.scdn.co/image/ab67616d0000b273628d506d5bddb09099db242c,"['Ariana Grande', 'Lil Wayne']",,2016-05-20,"['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap']"
Into You,Ariana Grande,https://open.spotify.com/track/63y6xWR4gXz7bnUGOk8iI6,63y6xWR4gXz7bnUGOk8iI6,Dangerous Woman,69.0,244453.0,4.0,https://i.scdn.co/image/ab67616d0000b273628d506d5bddb09099db242c,['Ariana Grande'],,2016-05-20,['pop']
Bad Decisions,Ariana Grande,https://open.spotify.com/track/76RIfPBraSmXWC9LryUztF,76RIfPBraSmXWC9LryUztF,Dangerous Woman,52.0,226426.0,12.0,https://i.scdn.co/image/ab67616d0000b2732e651648db439a9b5995e065,['Ariana Grande'],,2016-05-20,['pop']
Side To Side,Ariana Grande,https://open.spotify.com/track/43bCmCI0nSgcT7QdMXY6LV,43bCmCI0nSgcT7QdMXY6LV,Dangerous Woman,66.0,226160.0,5.0,https://i.scdn.co/image/ab67616d0000b273628d506d5bddb09099db242c,"['Ariana Grande', 'Nicki Minaj']",,2016-05-20,"['hip pop', 'pop', 'queens hip hop', 'rap']"
Daydreamin',Ariana Grande,https://open.spotify.com/track/7c86ULTZD9eNdAbJDQLRaC,7c86ULTZD9eNdAbJDQLRaC,Yours Truly,52.0,211293.0,7.0,https://i.scdn.co/image/ab67616d0000b2734bb9f35da9ff34b1e2314d8e,['Ariana Grande'],,2013-01-01,['pop']
Better Left Unsaid,Ariana Grande,https://open.spotify.com/track/5Pnny78GESkBSLnxFmhRYZ,5Pnny78GESkBSLnxFmhRYZ,Yours Truly,40.0,211226.0,12.0,https://i.scdn.co/image/ab67616d0000b2734bb9f35da9ff34b1e2314d8e,['Ariana Grande'],,2013-01-01,['pop']
Almost Is Never Enough,Ariana Grande,https://open.spotify.com/track/442j8VxaB60dWf9cBFuX5w,442j8VxaB60dWf9cBFuX5w,Yours Truly,65.0,327773.0,10.0,https://i.scdn.co/image/ab67616d0000b273ea28881e9e363244a4a2347b,"['Ariana Grande', 'Nathan Sykes']",,2013-01-01,"['pop', 'post-teen pop', 'talent show', 'teen pop']"
in my head,Ariana Grande,https://open.spotify.com/track/4T652DlATVHe0jdLKaN3Bw,4T652DlATVHe0jdLKaN3Bw,"thank u, next",66.0,222946.0,9.0,https://i.scdn.co/image/ab67616d0000b27356ac7b86e090f307e218e9c8,['Ariana Grande'],,2019-02-08,['pop']
Stuck with U (with Justin Bieber),Ariana Grande,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,4HBZA5flZLE435QTztThqH,Stuck with U,78.0,228482.0,1.0,https://i.scdn.co/image/ab67616d0000b2732babb9dbd8f5146112f1bf86,"['Ariana Grande', 'Justin Bieber']",,2020-05-08,"['canadian pop', 'pop']"
You’ll Never Know,Ariana Grande,https://open.spotify.com/track/6d8XhbAw4IoKPnVD07Sb9b,6d8XhbAw4IoKPnVD07Sb9b,Yours Truly,49.0,214280.0,9.0,https://i.scdn.co/image/ab67616d0000b273ea28881e9e363244a4a2347b,['Ariana Grande'],,2013-01-01,['pop']
Wit It This Christmas,Ariana Grande,https://open.spotify.com/track/2ZFX853E9oi99D6WaPYUg8,2ZFX853E9oi99D6WaPYUg8,Christmas & Chill,60.0,161280.0,2.0,https://i.scdn.co/image/ab67616d0000b273bb915a166d2d2a97a2015a7b,['Ariana Grande'],,2015-12-18,['pop']
Right There,Ariana Grande,https://open.spotify.com/track/3yiopxxeHuwcpAg4e57Zjt,3yiopxxeHuwcpAg4e57Zjt,Yours Truly,48.0,247080.0,3.0,https://i.scdn.co/image/ab67616d0000b2734bb9f35da9ff34b1e2314d8e,"['Ariana Grande', 'Big Sean']",,2013-01-01,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']"
get well soon,Ariana Grande,https://open.spotify.com/track/7u6DMPznGbpziuEgCE0JGQ,7u6DMPznGbpziuEgCE0JGQ,Sweetener,57.0,322026.0,15.0,https://i.scdn.co/image/ab67616d0000b273c3af0c2355c24ed7023cd394,['Ariana Grande'],,2018-08-17,['pop']
Dangerous Woman,Ariana Grande,https://open.spotify.com/track/6RUhbFEhrvGISaQ8u2j2JN,6RUhbFEhrvGISaQ8u2j2JN,Dangerous Woman,68.0,235946.0,2.0,https://i.scdn.co/image/ab67616d0000b273628d506d5bddb09099db242c,['Ariana Grande'],,2016-05-20,['pop']
six thirty,Ariana Grande,https://open.spotify.com/track/2IKJtXeR5UsaUjZB46fTOK,2IKJtXeR5UsaUjZB46fTOK,Positions,54.0,183874.0,6.0,https://i.scdn.co/image/ab67616d0000b2735ef878a782c987d38d82b605,['Ariana Grande'],,2020-10-30,['pop']
imperfect for you,Ariana Grande,https://open.spotify.com/track/6XXKB32Om6WuXg3uEWwTob,6XXKB32Om6WuXg3uEWwTob,eternal sunshine,69.0,182566.0,12.0,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4,['Ariana Grande'],,2024-03-08,['pop']
Problem,Ariana Grande,https://open.spotify.com/track/7vS3Y0IKjde7Xg85LWIEdP,7vS3Y0IKjde7Xg85LWIEdP,My Everything (Deluxe),74.0,193920.0,2.0,https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa,"['Ariana Grande', 'Iggy Azalea']",,2014-08-22,"['australian hip hop', 'dance pop', 'pop']"
positions,Ariana Grande,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,35mvY5S1H3J2QZyna3TFe0,Positions,78.0,172324.0,12.0,https://i.scdn.co/image/ab67616d0000b2735ef878a782c987d38d82b605,['Ariana Grande'],,2020-10-30,['pop']
Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,https://open.spotify.com/track/6zegtH6XXd2PDPLvy1Y0n2,6zegtH6XXd2PDPLvy1Y0n2,Charlie's Angels (Original Motion Picture Soundtrack),66.0,190066.0,3.0,https://i.scdn.co/image/ab67616d0000b273c891137d2513ecd496e9152e,"['Ariana Grande', 'Miley Cyrus', 'Lana Del Rey']",,2019-11-01,"['art pop', 'pop']"
just like magic,Ariana Grande,https://open.spotify.com/track/7Dx9Z6Aon1qPS2N0rHSWTe,7Dx9Z6Aon1qPS2N0rHSWTe,Positions,63.0,149900.0,4.0,https://i.scdn.co/image/ab67616d0000b2735ef878a782c987d38d82b605,['Ariana Grande'],,2020-10-30,['pop']
