endTime,artistName,trackName,msPlayed,user_id,external_urls,spotify_id,album,popularity,duration_ms,track_number,album_artwork,artists_involved,release_date,genres,percentage_listened
2023-12-14 22:41:00,Noah Kahan,The View Between Villages - Extended,292903,annie,https://open.spotify.com/track/5ihBtaVVMqO5VqJA5wnmfy,5ihBtaVVMqO5VqJA5wnmfy,Stick Season (We'll All Be Here Forever),60.0,292903.0,21.0,https://i.scdn.co/image/ab67616d0000b27365a472d8326d4571bf725422,['Noah Kahan'],2023-06-09,"['pov: indie', 'singer-songwriter pop']",100.0
2023-12-14 22:44:00,Richy Mitch & The Coal Miners,Sage,28675,annie,https://open.spotify.com/track/62PCV9ANdpPd9FhWgNljeW,62PCV9ANdpPd9FhWgNljeW,RMCM,56.0,120058.0,14.0,https://i.scdn.co/image/ab67616d0000b2731cc17bae5ee17cce117e198a,['Richy Mitch & The Coal Miners'],2017-05-17,['modern folk rock'],23.884289260190908
2023-12-14 22:44:00,Paris Paloma,It's Called: Freefall,158297,annie,https://open.spotify.com/track/2IRjyyiU5P9WnmXJKcnwww,2IRjyyiU5P9WnmXJKcnwww,It's Called: Freefall,64.0,158297.0,1.0,https://i.scdn.co/image/ab67616d0000b27379bfd656480d66304de56a8a,['Paris Paloma'],2022-07-22,['singer-songwriter pop'],100.0
2023-12-15 15:15:00,Richy Mitch & The Coal Miners,Sage,1386,annie,https://open.spotify.com/track/62PCV9ANdpPd9FhWgNljeW,62PCV9ANdpPd9FhWgNljeW,RMCM,56.0,120058.0,14.0,https://i.scdn.co/image/ab67616d0000b2731cc17bae5ee17cce117e198a,['Richy Mitch & The Coal Miners'],2017-05-17,['modern folk rock'],1.154442019690483
2023-12-15 15:20:00,Noah Kahan,Northern Attitude (with Hozier),267256,annie,https://open.spotify.com/track/4oEf84vBYVftf6KmZexhVo,4oEf84vBYVftf6KmZexhVo,Northern Attitude (with Hozier),66.0,267256.0,1.0,https://i.scdn.co/image/ab67616d0000b273030dc4208e26478832531bd4,"['Noah Kahan', 'Hozier']",2023-11-10,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie', 'singer-songwriter pop']",100.0
2023-12-15 15:23:00,Noah Kahan,Homesick,194416,annie,https://open.spotify.com/track/0jkzxxDG8z3Y5OmfNl1VM0,0jkzxxDG8z3Y5OmfNl1VM0,Stick Season,70.0,194416.0,12.0,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918,['Noah Kahan'],2022-10-14,"['pov: indie', 'singer-songwriter pop']",100.0
2023-12-15 15:28:00,Hozier,Unknown / Nth,280106,annie,https://open.spotify.com/track/5PNJFqoybJiLrHihoDYvOM,5PNJFqoybJiLrHihoDYvOM,Unreal Unearth: Unending,41.0,280106.0,15.0,https://i.scdn.co/image/ab67616d0000b2738044f38f15837e87e2b65222,['Hozier'],2024-12-06,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']",100.0
2023-12-15 15:32:00,Angel Olsen,All The Good Times,276826,annie,https://open.spotify.com/track/6Tv21RLLA1Dt6OtPNz8QDq,6Tv21RLLA1Dt6OtPNz8QDq,Big Time,43.0,276826.0,1.0,https://i.scdn.co/image/ab67616d0000b27300d1442b9f1c846eb9daca8d,['Angel Olsen'],2022-06-03,"['alternative americana', 'art pop', 'chamber pop', 'countrygaze', 'dream pop', 'experimental pop', 'indie pop', 'indie rock', 'noise pop', 'singer-songwriter']",100.0
2023-12-15 15:36:00,Mindy Gledhill,Boo Hoo!,252506,annie,https://open.spotify.com/track/0OAIbM61iZAZ1ICieJ3Kjl,0OAIbM61iZAZ1ICieJ3Kjl,Rabbit Hole,18.0,252506.0,2.0,https://i.scdn.co/image/ab67616d0000b273d651687a4e2b48959e63522f,['Mindy Gledhill'],2019-01-25,"['lds', 'lilith']",100.0
2023-12-15 15:37:00,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),24861,annie,https://open.spotify.com/track/3vkQ5DAB1qQMYO4Mr9zJN6,3vkQ5DAB1qQMYO4Mr9zJN6,Voulez-Vous,77.0,292613.0,13.0,https://i.scdn.co/image/ab67616d0000b273aa22899360d8ba6704732dec,['ABBA'],1979,"['europop', 'swedish pop']",8.49620488495043
