endTime,artistName,trackName,msPlayed,user_id
2024-02-14 14:46:00,Noah Kahan,Carlo's Song,234200,sammi
2024-02-14 14:49:00,Noah Kahan,Northern Attitude (with Hozier),146390,sammi
2024-02-14 14:52:00,Noah Kahan,The View Between Villages,215341,sammi
2024-02-14 14:57:00,Trousdale,Bad Blood,4924,sammi
2024-02-14 14:57:00,Hozier,Would That I,268293,sammi
2024-02-14 14:59:00,The Lumineers,Stubborn Love,118100,sammi
2024-02-14 21:08:00,Ariana Grande,nasty,200732,sammi
2024-02-14 21:11:00,Ariana Grande,just like magic,5090,sammi
2024-02-14 21:11:00,Reneé Rapp,Tummy Hurts (feat. Coco Jones) - Remix,167948,sammi
2024-02-14 21:11:00,Sabrina Carpenter,Feather,12308,sammi
2024-02-14 21:11:00,Olivia Rodrigo,"jealousy, jealousy",1160,sammi
2024-02-14 21:13:00,Ariana Grande,just like magic,149900,sammi
2024-02-14 21:16:00,Olivia Rodrigo,"jealousy, jealousy",173160,sammi
2024-02-14 21:17:00,Rihanna,Needed Me,28149,sammi
2024-02-14 21:17:00,Nicki Minaj,Yikes,1220,sammi
2024-02-14 21:17:00,USHER,My Boo,2620,sammi
2024-02-14 21:20:00,Halsey,You should be sad,205473,sammi
2024-02-14 21:24:00,Ed Sheeran,Dive,238440,sammi
2024-02-15 00:00:00,Baby Queen,Dover Beach,6060,sammi
2024-02-15 00:00:00,Ariana Grande,needy,153821,sammi
2024-02-15 00:02:00,Taylor Swift,Vigilante Shit,164801,sammi
2024-02-15 00:05:00,Billie Eilish,all the good girls go to hell,168839,sammi
2024-02-15 00:09:00,Miley Cyrus,Malibu,231906,sammi
2024-02-15 00:12:00,Madison Beer,Sweet Relief,161852,sammi
2024-02-15 00:12:00,Billie Eilish,8,27941,sammi
2024-02-15 00:16:00,Taylor Swift,Karma,204852,sammi
2024-02-15 01:01:00,Taylor Swift,Cruel Summer,46515,sammi
2024-02-15 01:05:00,Taylor Swift,Anti-Hero,1439,sammi
2024-02-15 01:05:00,Sabrina Carpenter,Feather,1323,sammi
2024-02-15 01:05:00,Taylor Swift,Cruel Summer,719,sammi
2024-02-15 01:05:00,Olivia Rodrigo,vampire,1555,sammi
2024-02-15 01:05:00,Olivia Rodrigo,vampire,4591,sammi
2024-02-15 01:05:00,Olivia Rodrigo,vampire,219724,sammi
2024-02-15 01:09:00,Taylor Swift,Anti-Hero,200690,sammi
2024-02-15 01:09:00,Taylor Swift,Cruel Summer,4585,sammi
2024-02-15 01:11:00,Leith Ross,I'd Have to Think About It,1021,sammi
2024-02-15 01:11:00,Sabrina Carpenter,Vicious,149890,sammi
2024-02-15 01:11:00,Olivia Rodrigo,bad idea right?,11313,sammi
2024-02-15 01:15:00,Lizzy McAlpine,all my ghosts,197032,sammi
2024-02-15 01:15:00,Noah Kahan,Come Over,5386,sammi
2024-02-15 03:38:00,The Lumineers,Stubborn Love,8522,sammi
2024-02-15 03:38:00,girl in red,Serotonin,1578,sammi
2024-02-15 03:38:00,girl in red,Serotonin,1718,sammi
2024-02-15 03:38:00,Noah Kahan,Come Over,199841,sammi
2024-02-15 03:38:00,Noah Kahan,Come Over,8675,sammi
2024-02-15 03:38:00,Hozier,De Selby (Part 2),1811,sammi
2024-02-15 03:43:00,Noah Kahan,Forever,283164,sammi
2024-02-15 03:45:00,boygenius,Leonard Cohen,102146,sammi
2024-02-15 03:50:00,Taylor Swift,cowboy like me,275040,sammi
2024-02-15 03:50:00,Caamp,Snowshoes,1068,sammi
2024-02-15 03:50:00,Kacey Musgraves,Deeper Well,3373,sammi
2024-02-15 03:54:00,Noah Kahan,Busyhead,254306,sammi
2024-02-15 04:00:00,Phoebe Bridgers,Georgia,105125,sammi
2024-02-15 22:29:00,Noah Kahan,Forever,1002,sammi
2024-02-15 22:34:00,Beyoncé,TEXAS HOLD 'EM,15582,sammi
2024-02-15 22:34:00,Reneé Rapp,Gemini Moon,373,sammi
2024-02-15 22:34:00,Noah Kahan,Forever,267609,sammi
2024-02-15 22:38:00,Beyoncé,TEXAS HOLD 'EM,235636,sammi
2024-02-15 22:41:00,Reneé Rapp,Gemini Moon,160580,sammi
2024-02-15 22:44:00,boygenius,Afraid of Heights,161409,sammi
2024-02-15 22:47:00,Noah Kahan,Mess,213320,sammi
2024-02-15 22:51:00,Taylor Swift,ivy,260440,sammi
2024-02-15 22:55:00,Olivia Rodrigo,making the bed,198867,sammi
2024-02-15 22:57:00,Lizzy McAlpine,Means Something,144632,sammi
2024-02-15 23:00:00,Reneé Rapp,Too Well,156632,sammi
2024-02-15 23:02:00,boygenius,Black Hole,141390,sammi
2024-02-15 23:07:00,Noah Kahan,Northern Attitude (with Hozier),267256,sammi
2024-02-15 23:10:00,Taylor Swift,illicit affairs,190898,sammi
2024-02-15 23:13:00,Olivia Rodrigo,lacy,177212,sammi
2024-02-15 23:17:00,Reneé Rapp,Not My Fault (with Megan Thee Stallion),11496,sammi
2024-02-15 23:17:00,Lizzy McAlpine,orange show speedway,226737,sammi
2024-02-15 23:21:00,Noah Kahan,Busyhead,254307,sammi
2024-02-15 23:24:00,boygenius,Voyager,168263,sammi
2024-02-15 23:28:00,Taylor Swift,right where you left me - bonus track,245027,sammi
2024-02-15 23:28:00,Kacey Musgraves,Deeper Well,11318,sammi
2024-02-15 23:32:00,Phoebe Bridgers,Garden Song,219682,sammi
2024-02-15 23:35:00,Noah Kahan,"Your Needs, My Needs",207880,sammi
2024-02-15 23:40:00,Lizzy McAlpine,doomsday,268433,sammi
2024-02-15 23:44:00,Hozier,First Time,233173,sammi
2024-02-15 23:44:00,Taylor Swift,You’re Losing Me (From The Vault),12739,sammi
2024-02-15 23:47:00,boygenius,Emily I'm Sorry,214867,sammi
2024-02-15 23:51:00,Noah Kahan,Glue Myself Shut,196202,sammi
2024-02-15 23:54:00,Taylor Swift,Crazier,191947,sammi
2024-02-15 23:58:00,Chelsea Cutler,Crazier Things (with Noah Kahan),264585,sammi
2024-02-15 23:59:00,flipturn,August,48955,sammi
2024-02-16 00:02:00,Phoebe Bridgers,Kyoto,184524,sammi
2024-02-16 00:06:00,Lizzy McAlpine,Apple Pie,259167,sammi
2024-02-16 00:10:00,Taylor Swift,champagne problems,244000,sammi
2024-02-16 00:15:00,Noah Kahan,All My Love,251511,sammi
2024-02-16 00:19:00,Hozier,From Eden,283467,sammi
2024-02-16 00:21:00,The Lumineers,Flowers in Your Hair,109736,sammi
2024-02-16 00:24:00,Caamp,Come With Me Now,159333,sammi
2024-02-16 00:28:00,Del Water Gap,All We Ever Do Is Talk,226133,sammi
2024-02-16 00:32:00,Noah Kahan,Godlight,247051,sammi
2024-02-16 00:57:00,Taylor Swift,Is It Over Now? (Taylor's Version) (From The Vault),1802,sammi
2024-02-16 00:57:00,Taylor Swift,Is It Over Now? (Taylor's Version) (From The Vault),16415,sammi
2024-02-16 01:02:00,Noah Kahan,Forever,268353,sammi
2024-02-16 01:05:00,boygenius,Me & My Dog,206465,sammi
2024-02-16 01:09:00,Taylor Swift,my tears ricochet,255893,sammi
2024-02-16 01:13:00,Noah Kahan,The View Between Villages,215341,sammi
2024-02-16 01:19:00,Olivia Rodrigo,lacy,758,sammi
2024-02-16 01:19:00,Phoebe Bridgers,I Know The End,344692,sammi
2024-02-16 01:22:00,Hozier,Someone New,7342,sammi
2024-02-16 01:22:00,Noah Kahan,Come Over,197821,sammi
2024-02-16 01:24:00,Kacey Musgraves,Slow Burn,114335,sammi
2024-02-16 01:26:00,Mon Rovîa,Big Love Ahead,108000,sammi
2024-02-16 17:49:00,Lucy Dacus,Night Shift,115290,sammi
2024-02-16 17:50:00,Noah Kahan,Hurt Somebody,5589,sammi
2024-02-16 17:56:00,Noah Kahan,False Confidence,223400,sammi
2024-02-16 18:01:00,Noah Kahan,Mess,213320,sammi
2024-02-16 18:07:00,Noah Kahan,Hurt Somebody,167106,sammi
2024-02-16 18:08:00,Noah Kahan,Young Blood,23127,sammi
2024-02-16 18:08:00,Noah Kahan,Young Blood,6440,sammi
2024-02-16 18:11:00,Noah Kahan,Young Blood,177447,sammi
2024-02-16 18:15:00,Noah Kahan,Busyhead,254306,sammi
2024-02-16 18:19:00,Noah Kahan,Cynic,208493,sammi
2024-02-16 18:22:00,Noah Kahan,Save Me,178920,sammi
2024-02-16 18:25:00,Noah Kahan,Sink,225893,sammi
2024-02-16 18:29:00,Noah Kahan,Tidal,214426,sammi
2024-02-16 19:06:00,Noah Kahan,Carlo's Song,234200,sammi
2024-02-16 19:07:00,Noah Kahan,Northern Attitude (with Hozier),19705,sammi
2024-02-16 19:10:00,Noah Kahan,False Confidence,223400,sammi
2024-02-16 19:14:00,Noah Kahan,Mess,213320,sammi
2024-02-16 19:17:00,Noah Kahan,Hurt Somebody,167106,sammi
2024-02-16 19:21:00,Noah Kahan,Young Blood,208533,sammi
2024-02-16 19:25:00,Noah Kahan,Busyhead,254306,sammi
2024-02-16 19:29:00,Noah Kahan,Cynic,208493,sammi
2024-02-16 19:32:00,Noah Kahan,Save Me,178920,sammi
2024-02-16 19:36:00,Noah Kahan,Sink,225893,sammi
2024-02-16 20:22:00,Noah Kahan,False Confidence,223400,sammi
2024-02-16 20:25:00,Noah Kahan,Mess,213320,sammi
2024-02-16 20:37:00,Noah Kahan,Hurt Somebody,167107,sammi
2024-02-16 20:41:00,Noah Kahan,Young Blood,208533,sammi
2024-02-16 20:49:00,Noah Kahan,Busyhead,254307,sammi
2024-02-16 21:03:00,Noah Kahan,Cynic,24747,sammi
2024-02-16 21:33:00,Noah Kahan,Young Blood,1180,sammi
2024-02-16 21:33:00,Noah Kahan,Busyhead,1640,sammi
2024-02-16 21:33:00,Noah Kahan,Mess,7909,sammi
2024-02-16 21:33:00,Noah Kahan,Hurt Somebody,2250,sammi
2024-02-16 21:37:00,Noah Kahan,Cynic,208493,sammi
2024-02-16 21:40:00,Noah Kahan,Tidal,195767,sammi
2024-02-16 21:43:00,Noah Kahan,Save Me,178920,sammi
2024-02-16 21:46:00,Noah Kahan,Sink,225893,sammi
2024-02-16 22:05:00,Noah Kahan,Tidal,214426,sammi
2024-02-16 22:09:00,Noah Kahan,Carlo's Song,920,sammi
2024-02-16 22:09:00,Noah Kahan,Carlo's Song,234200,sammi
2024-02-16 22:09:00,Harrison Storm,Run,19840,sammi
2024-02-16 22:13:00,Noah Kahan,False Confidence,223400,sammi
2024-02-16 22:48:00,Noah Kahan,Mess,89100,sammi
2024-02-17 00:23:00,Noah Kahan,False Confidence,2261,sammi
2024-02-17 00:27:00,Noah Kahan,False Confidence,221401,sammi
2024-02-17 00:28:00,Noah Kahan,False Confidence,59473,sammi
2024-02-17 00:31:00,Reneé Rapp,Too Well,156632,sammi
2024-02-17 00:35:00,Noah Kahan,Forever,268354,sammi
2024-02-17 00:39:00,Taylor Swift,champagne problems,244000,sammi
2024-02-17 00:42:00,Lizzy McAlpine,ceilings,182888,sammi
2024-02-17 00:46:00,Billie Eilish,when the party's over,16936,sammi
2024-02-17 00:46:00,Halsey,You should be sad,205473,sammi
2024-02-17 00:49:00,Noah Kahan,Cynic,208493,sammi
2024-02-17 00:53:00,Hozier,Angel of Small Death and the Codeine Scene,219213,sammi
2024-02-17 00:54:00,Taylor Swift,exile (feat. Bon Iver),33546,sammi
2024-02-17 00:54:00,Lizzy McAlpine,doomsday,2418,sammi
2024-02-17 00:56:00,The Lumineers,Flowers in Your Hair,109736,sammi
2024-02-17 01:00:00,Noah Kahan,Northern Attitude (with Hozier),267256,sammi
2024-02-17 01:04:00,Olivia Rodrigo,drivers license,242013,sammi
2024-02-17 01:08:00,Hozier,Almost (Sweet Music),217480,sammi
2024-02-17 01:11:00,Hozier,Someone New,222813,sammi
2024-02-17 01:15:00,The Paper Kites,Paint,191773,sammi
2024-02-17 01:17:00,Noah Cyrus,July,156107,sammi
2024-02-17 01:18:00,Noah Kahan,Tidal,40492,sammi
2024-02-17 14:02:00,Noah Kahan,Forever,165940,sammi
2024-02-18 17:13:00,Sammy Rae & The Friends,Jackie Onassis,65200,sammi
2024-02-18 19:18:00,Sammy Rae & The Friends,Jackie Onassis,227940,sammi
2024-02-18 19:22:00,Sammy Rae & The Friends,Good Life,236000,sammi
2024-02-18 19:26:00,Couch,Still Feeling You,191959,sammi
2024-02-18 20:24:00,Alisa Amador,Alone,219362,sammi
2024-02-18 20:39:00,Alisa Amador,Alone,2986,sammi
2024-02-18 20:41:00,Isabel Pless,More to Give,146752,sammi
2024-02-18 20:44:00,Olivia Barton,Florida Honey,138789,sammi
2024-02-18 20:47:00,Lizzy McAlpine,Let Light Be Light,180482,sammi
2024-02-18 20:50:00,Isabel Pless,Eldest Daughter,202245,sammi
2024-02-18 20:53:00,Isabel Pless,Keeping Score,182828,sammi
2024-02-19 00:11:00,Isabel Pless,Burn Out,121249,sammi
2024-02-19 03:09:00,Noah Kahan,Forever,16044,sammi
2024-02-19 03:13:00,Olivia Rodrigo,vampire,219724,sammi
2024-02-19 03:17:00,Reneé Rapp,I Hate Boston,174316,sammi
2024-02-19 03:22:00,Noah Kahan,Forever,279220,sammi
2024-02-19 03:25:00,Reneé Rapp,So What Now,170986,sammi
2024-02-19 03:28:00,Noah Kahan,Come Over,197821,sammi
2024-02-19 03:33:00,Billie Eilish,Happier Than Ever,298899,sammi
2024-02-19 03:34:00,Noah Kahan,Busyhead,10937,sammi
2024-02-19 03:34:00,Noah Kahan,Busyhead,20433,sammi
2024-02-19 03:34:00,Noah Kahan,Forever,766,sammi
2024-02-19 03:34:00,Noah Kahan,Forever,1323,sammi
2024-02-19 03:38:00,Noah Kahan,Busyhead,254306,sammi
2024-02-19 05:06:00,Noah Kahan,False Confidence,219902,sammi
2024-02-19 22:28:00,Pitbull,Powerful Women,1216,sammi
2024-02-19 22:31:00,Pitbull,Powerful Women,164660,sammi
2024-02-19 22:35:00,Beyoncé,TEXAS HOLD 'EM,235636,sammi
2024-02-19 22:38:00,Dolly Parton,9 to 5,162467,sammi
2024-02-19 22:41:00,Ariana Grande,"yes, and? (with Mariah Carey) - Remix",94217,sammi
2024-02-19 22:45:00,Ariana Grande,34+35,1877,sammi
2024-02-19 22:51:00,Ariana Grande,34+35,172094,sammi
2024-02-19 22:54:00,Sabrina Carpenter,Feather,185552,sammi
2024-02-19 22:54:00,Daniel Caesar,Best Part (feat. H.E.R.),3044,sammi
2024-02-19 22:57:00,Ariana Grande,nasty,200733,sammi
2024-02-19 23:00:00,Sabrina Carpenter,because i liked a boy,196458,sammi
2024-02-19 23:03:00,Dove Cameron,Boyfriend,153000,sammi
2024-02-19 23:05:00,Dove Cameron,Breakfast,148471,sammi
2024-02-19 23:08:00,Dove Cameron,Bad Idea,155681,sammi
2024-02-19 23:11:00,Taylor Swift,The Man,190360,sammi
2024-02-19 23:14:00,Rihanna,Needed Me,859,sammi
2024-02-19 23:14:00,Ariana Grande,Baby I,1031,sammi
2024-02-19 23:14:00,Olivia Rodrigo,"jealousy, jealousy",173160,sammi
2024-02-19 23:14:00,Halsey,You should be sad,6481,sammi
2024-02-19 23:14:00,Sabrina Carpenter,because i liked a boy,625,sammi
2024-02-19 23:18:00,Taylor Swift,Getaway Car,233627,sammi
2024-02-19 23:21:00,Olivia Rodrigo,good 4 u,725,sammi
2024-02-19 23:21:00,Olivia Rodrigo,good 4 u,32232,sammi
2024-02-19 23:21:00,Olivia Rodrigo,good 4 u,30013,sammi
2024-02-19 23:22:00,Sabrina Carpenter,Skin,218,sammi
2024-02-19 23:22:00,Taylor Swift,Lover,873,sammi
2024-02-19 23:22:00,Bruno Mars,That's What I Like,914,sammi
2024-02-19 23:22:00,Ariana Grande,needy,703,sammi
2024-02-19 23:22:00,Billie Eilish,my future,26545,sammi
2024-02-19 23:26:00,Taylor Swift,Lover,221307,sammi
2024-02-19 23:29:00,Taylor Swift,Don’t Blame Me,236413,sammi
2024-02-19 23:30:00,Sabrina Carpenter,Skin,6206,sammi
2024-02-19 23:34:00,Rihanna,Rude Boy,10870,sammi
2024-02-19 23:34:00,Olivia Rodrigo,drivers license,242013,sammi
2024-02-19 23:37:00,Beyoncé,Crazy In Love (feat. Jay-Z),10279,sammi
2024-02-19 23:37:00,Ariana Grande,pov,201882,sammi
2024-02-19 23:47:00,Billie Eilish,idontwannabeyouanymore,1361,sammi
2024-02-19 23:47:00,Ariana Grande,fake smile,837,sammi
2024-02-19 23:47:00,Lady Gaga,Rain On Me (with Ariana Grande),1151,sammi
2024-02-19 23:47:00,Olivia Rodrigo,happier,1862,sammi
2024-02-19 23:47:00,Rihanna,S&M,872,sammi
2024-02-19 23:47:00,Bruno Mars,Locked out of Heaven,1014,sammi
2024-02-19 23:47:00,Ariana Grande,bad idea,1231,sammi
2024-02-19 23:47:00,Bruno Mars,Treasure,593020,sammi
2024-02-19 23:47:00,Taylor Swift,willow,1653,sammi
2024-02-19 23:47:00,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),593021,sammi
2024-02-19 23:48:00,Billie Eilish,Happier Than Ever - Edit,2132,sammi
2024-02-19 23:48:00,Ariana Grande,sweetener,447,sammi
2024-02-19 23:50:00,Billie Eilish,Happier Than Ever - Edit,151444,sammi
2024-02-19 23:54:00,Bruno Mars,Smokin Out The Window,4821,sammi
2024-02-19 23:54:00,Ariana Grande,sweetener,208493,sammi
2024-02-19 23:58:00,Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",34062,sammi
2024-02-19 23:58:00,Rihanna,Disturbia,1254,sammi
2024-02-19 23:58:00,Taylor Swift,cardigan,239560,sammi
2024-02-20 00:02:00,Ariana Grande,in my head,222947,sammi
2024-02-20 00:06:00,Billie Eilish,Happier Than Ever,2214,sammi
2024-02-20 00:06:00,Lady Gaga,Telephone,220627,sammi
2024-02-20 00:10:00,Ariana Grande,just like magic,7901,sammi
2024-02-20 00:10:00,Rihanna,Work,875,sammi
2024-02-20 00:10:00,Taylor Swift,august,261923,sammi
2024-02-20 00:10:00,Kesha,Cannibal,712,sammi
2024-02-20 00:10:00,Halsey,Walls Could Talk,11618,sammi
2024-02-20 00:13:00,Taylor Swift,Don’t Blame Me,2111,sammi
2024-02-20 00:13:00,Billie Eilish,bellyache,179172,sammi
2024-02-20 00:16:00,Ariana Grande,NASA,182000,sammi
2024-02-20 00:17:00,Ariana Grande,shut up,628,sammi
2024-02-20 00:17:00,THE ANXIETY,Meet Me At Our Spot,654,sammi
2024-02-20 00:17:00,Bruno Mars,Finesse - Remix; feat. Cardi B,20569,sammi
2024-02-20 00:17:00,Nicki Minaj,Super Bass,721,sammi
2024-02-20 00:17:00,Billie Eilish,Bored,1016,sammi
2024-02-20 00:21:00,Taylor Swift,Wildest Dreams,220440,sammi
2024-02-20 00:24:00,Jessie J,Bang Bang,199387,sammi
2024-02-20 00:24:00,Ariana Grande,Problem,1741,sammi
2024-02-20 00:24:00,Megan Thee Stallion,Girls in the Hood,795,sammi
2024-02-20 00:24:00,Megan Thee Stallion,Girls in the Hood,1747,sammi
2024-02-20 00:24:00,Beyoncé,Irreplaceable,15240,sammi
2024-02-20 00:28:00,Billie Eilish,everything i wanted,657,sammi
2024-02-20 00:28:00,Ariana Grande,Problem,1791,sammi
2024-02-20 00:28:00,Megan Thee Stallion,Girls in the Hood,6543,sammi
2024-02-20 00:28:00,Beyoncé,Irreplaceable,227667,sammi
2024-02-20 00:31:00,Ariana Grande,Problem,193920,sammi
2024-02-20 00:35:00,Billie Eilish,everything i wanted,245426,sammi
2024-02-20 00:36:00,Clairo,Sofia,340,sammi
2024-02-20 00:36:00,Rihanna,Umbrella,412,sammi
2024-02-20 00:36:00,Miley Cyrus,Midnight Sky,2255,sammi
2024-02-20 00:36:00,Rihanna,Kiss It Better,753,sammi
2024-02-20 00:36:00,Britney Spears,Circus,935,sammi
2024-02-20 00:36:00,Ariana Grande,obvious,5249,sammi
2024-02-20 00:36:00,Lady Gaga,Paparazzi,7899,sammi
2024-02-20 00:36:00,SZA,Normal Girl,152,sammi
2024-02-20 00:36:00,Cardi B,WAP (feat. Megan Thee Stallion),1565,sammi
2024-02-20 00:36:00,Demi Lovato,Met Him Last Night (feat. Ariana Grande),636,sammi
2024-02-20 00:36:00,Ariana Grande,main thing,11872,sammi
2024-02-20 00:36:00,Taylor Swift,Lover (Remix) [feat. Shawn Mendes],9841,sammi
2024-02-20 00:36:00,Britney Spears,I'm a Slave 4 U,928,sammi
2024-02-20 00:40:00,Ariana Grande,my hair,5127,sammi
2024-02-20 00:40:00,Conan Gray,People Watching,470,sammi
2024-02-20 00:40:00,Avril Lavigne,What the Hell,220707,sammi
2024-02-20 00:44:00,Olivia Rodrigo,making the bed,15823,sammi
2024-02-20 00:44:00,Demi Lovato,Heart Attack,210840,sammi
2024-02-20 00:48:00,Hozier,Work Song,229720,sammi
2024-02-20 00:51:00,Reneé Rapp,Talk Too Much,196679,sammi
2024-02-20 00:53:00,Sabrina Carpenter,emails i can’t send,104408,sammi
2024-02-20 00:56:00,Reneé Rapp,Tummy Hurts,168978,sammi
2024-02-20 00:59:00,Olivia Rodrigo,logical,231907,sammi
2024-02-20 01:02:00,Reneé Rapp,Pretty Girls,146234,sammi
2024-02-20 01:05:00,Olivia Rodrigo,all-american bitch,165834,sammi
2024-02-20 01:08:00,Reneé Rapp,Poison Poison,191451,sammi
2024-02-20 01:11:00,Olivia Rodrigo,get him back!,211141,sammi
2024-02-20 01:15:00,Reneé Rapp,Snow Angel,215464,sammi
2024-02-20 01:16:00,Sabrina Carpenter,because i liked a boy,40174,sammi
2024-02-20 01:19:00,Reneé Rapp,In The Kitchen,227749,sammi
2024-02-20 01:22:00,Olivia Rodrigo,bad idea right?,180231,sammi
2024-02-20 19:32:00,The Last Dinner Party,Nothing Matters,181750,sammi
2024-02-20 19:33:00,Djo,End of Beginning,8189,sammi
2024-02-20 19:43:00,Noah Kahan,Save Me,178920,sammi
2024-02-20 19:46:00,Noah Kahan,Tidal,214426,sammi
2024-02-20 19:50:00,Noah Kahan,Sink,225893,sammi
2024-02-20 19:54:00,Noah Kahan,Cynic,208493,sammi
2024-02-20 19:58:00,Noah Kahan,False Confidence,223400,sammi
2024-02-20 20:00:00,Noah Kahan,Hurt Somebody,167106,sammi
2024-02-20 20:04:00,Noah Kahan,Young Blood,208533,sammi
2024-02-20 20:07:00,Noah Kahan,Mess,213320,sammi
2024-02-20 20:12:00,Noah Kahan,Busyhead,254306,sammi
2024-02-20 20:13:00,Noah Kahan,Carlo's Song,32391,sammi
2024-02-20 20:13:00,Noah Kahan,Part of Me,416,sammi
2024-02-20 20:17:00,Noah Kahan,Part of Me,238856,sammi
2024-02-20 20:21:00,Noah Kahan,Animal,219555,sammi
2024-02-20 20:24:00,Noah Kahan,Caves,201280,sammi
2024-02-20 20:28:00,Noah Kahan,Bad Luck,191726,sammi
2024-02-20 20:32:00,Noah Kahan,Godlight,247051,sammi
2024-02-20 20:35:00,Noah Kahan,Someone Like You (feat. Joy Oladokun),186552,sammi
2024-02-20 20:38:00,Noah Kahan,Fear Of Water,171760,sammi
2024-02-20 20:42:00,Noah Kahan,Hollow,272273,sammi
2024-02-20 20:45:00,Noah Kahan,Bury Me,194872,sammi
2024-02-20 20:50:00,Noah Kahan,Howling,285402,sammi
2024-02-20 20:54:00,Noah Kahan,Busyhead,254307,sammi
2024-02-20 20:57:00,Reneé Rapp,Colorado,172846,sammi
2024-02-20 21:01:00,Del Water Gap,Doll House,191000,sammi
2024-02-20 21:33:00,Hozier,First Time,3033,sammi
2024-02-21 00:45:00,Reneé Rapp,Too Well,1024,sammi
2024-02-21 00:45:00,Noah Kahan,False Confidence,1109,sammi
2024-02-21 00:45:00,Lucy Hale,You Sound Good to Me,1386,sammi
2024-02-21 00:45:00,Lucy Hale,You Sound Good to Me,1258,sammi
2024-02-21 00:45:00,Olivia Rodrigo,vampire,2432,sammi
2024-02-21 00:46:00,Lucy Hale,Lie a Little Better,682,sammi
2024-02-21 00:50:00,Lucy Hale,Lie a Little Better,222137,sammi
2024-02-21 00:54:00,Lucy Hale,That's What I Call Crazy,205120,sammi
2024-02-21 00:57:00,Lucy Hale,Kiss Me,192347,sammi
2024-02-21 01:00:00,Lucy Hale,Goodbye Gone,176320,sammi
2024-02-21 01:04:00,Lucy Hale,Just Another Song,265667,sammi
2024-02-21 01:07:00,Lucy Hale,From the Backseat,187320,sammi
2024-02-21 01:11:00,Lucy Hale,Love Tonight,194573,sammi
2024-02-21 01:15:00,Lucy Hale,Nervous Girls,243520,sammi
2024-02-21 01:18:00,Lucy Hale,Road Between,212493,sammi
2024-02-21 01:23:00,Lucy Hale,Red Dress,267206,sammi
2024-02-21 01:26:00,Lucy Hale,My Little Black Wedding Dress,203759,sammi
2024-02-21 01:30:00,Lucy Hale,Feels Like Home,244120,sammi
2024-02-21 01:34:00,Lucy Hale,Feels Like Home,7383,sammi
2024-02-21 01:34:00,Ariana Grande,"yes, and? (with Mariah Carey) - Remix",2003,sammi
2024-02-21 01:34:00,Lucy Hale,Loved,220547,sammi
2024-02-21 01:38:00,MIKA,Popular Song,200613,sammi
2024-02-21 01:41:00,Reneé Rapp,Talk Too Much,196679,sammi
2024-02-21 01:45:00,Ariana Grande,The Way,227027,sammi
2024-02-21 01:48:00,Billie Eilish,bad guy,194088,sammi
2024-02-21 01:48:00,Pitbull,Powerful Women,961,sammi
2024-02-21 01:48:00,Olivia Rodrigo,get him back!,3319,sammi
2024-02-21 01:48:00,Bruno Mars,Treasure,2238,sammi
2024-02-21 01:48:00,Justin Bieber,What Do You Mean?,3330,sammi
2024-02-21 01:48:00,Demi Lovato,Heart Attack,1982,sammi
2024-02-21 01:52:00,Ariana Grande,Piano,234427,sammi
2024-02-21 03:33:00,Ed Sheeran,Bibia Be Ye Ye,175899,sammi
2024-02-21 17:36:00,Reneé Rapp,Everything To Everyone (Intro),68261,sammi
2024-02-21 17:40:00,Reneé Rapp,So What Now,170986,sammi
2024-02-21 17:42:00,Reneé Rapp,Bruises,161469,sammi
2024-02-21 17:45:00,boygenius,Afraid of Heights,161408,sammi
2024-02-21 17:48:00,Reneé Rapp,The Wedding Song,183339,sammi
2024-02-21 17:50:00,Sabrina Carpenter,emails i can’t send,104408,sammi
2024-02-21 17:53:00,Reneé Rapp,Don't Tell My Mom,189287,sammi
2024-02-21 17:53:00,Olivia Rodrigo,making the bed,8473,sammi
2024-02-21 17:53:00,Noah Kahan,She Calls Me Back (with Kacey Musgraves),2666,sammi
2024-02-21 17:53:00,Olivia Rodrigo,bad idea right?,1514,sammi
2024-02-21 17:57:00,Taylor Swift,the last great american dynasty,230999,sammi
2024-02-21 18:01:00,Taylor Swift,seven,208906,sammi
2024-02-21 18:01:00,Taylor Swift,Now That We Don't Talk (Taylor's Version) (From The Vault),6294,sammi
2024-02-21 18:04:00,Reneé Rapp,Willow,161514,sammi
2024-02-21 18:07:00,Olivia Rodrigo,get him back!,211141,sammi
2024-02-21 18:39:00,Olivia Rodrigo,ballad of a homeschooled girl,21598,sammi
2024-02-21 18:39:00,Noah Kahan,Part of Me,239027,sammi
2024-02-21 18:39:00,Noah Kahan,Animal,6152,sammi
2024-02-21 18:43:00,Noah Kahan,False Confidence,223400,sammi
2024-02-21 18:47:00,Noah Kahan,Mess,213320,sammi
2024-02-21 18:55:00,Noah Kahan,Hurt Somebody,167106,sammi
2024-02-21 19:00:00,Noah Kahan,Young Blood,208533,sammi
2024-02-21 19:04:00,Noah Kahan,Busyhead,254306,sammi
2024-02-21 19:07:00,Noah Kahan,Cynic,208493,sammi
2024-02-21 19:13:00,Noah Kahan,Save Me,178920,sammi
2024-02-21 20:50:00,Noah Kahan,Sink,12880,sammi
2024-02-21 21:26:00,Olivia Rodrigo,get him back!,1898,sammi
